creator_id,topic,recent_video_transcript,posting_cadence_days,views_90d,clicks,leads,qualified_leads,enrollments,refunds,geography,language,category_tag
C209,Finance;Productivity,Quick guide to getting started with Productivity step by step,3.9,5000,114,29,17,5,0,Australia,Italian,comparison;case-study
C210,Gaming;Fitness;EdTech,Real world use cases of EdTech explained clearly,2.0,5000,93,26,17,5,0,South Africa,Portuguese,quick-win
C211,AI Tools;Productivity,Quick guide to getting started with AI Tools step by step,4.4,5000,71,13,7,3,0,Indonesia,Spanish,comparison;live-demo;tips
C212,Gaming;AI Tools;Career Advice,Real world use cases of AI Tools explained clearly,3.5,5000,62,14,8,4,0,Netherlands,Portuguese,vlog
C213,AI Tools;Career Advice;Gaming,Quick guide to getting started with Gaming step by step,3.3,5000,32,2,1,0,0,Netherlands,Hindi,tips;interview
C214,Fitness;Cooking;Health,Five practical tips to improve your Cooking workflow,6.1,5000,81,25,22,12,1,United States,Spanish,case-study;vlog;tutorial
C215,Crypto;Finance,Five practical tips to improve your Crypto workflow,4.2,5000,98,17,9,3,0,Italy,Italian,deep-dive;case-study
C216,Personal Growth;Web Dev,Quick guide to getting started with Web Dev step by step,2.5,5000,104,19,15,4,0,South Africa,Hindi,review
C217,Gaming;Productivity;Health,Beginner friendly roadmap for mastering Productivity,2.1,5000,73,13,11,5,0,Indonesia,German,tips;quick-win;tutorial
C218,Marketing,Quick guide to getting started with Marketing step by step,5.2,5000,92,15,7,2,0,India,French,myth-busting;vlog
C219,Data Science;Fitness,Today we explore Data Science fundamentals and build a simple project,5.3,5000,60,7,4,1,0,Netherlands,Spanish,behind-the-scenes;tips;interview
C220,Cooking;Personal Growth,Common mistakes in Cooking and how to fix them fast,2.8,5000,27,7,4,1,0,South Africa,Hindi,live-demo;deep-dive;storytime
C221,Productivity;Gaming;SaaS,Real world use cases of Productivity explained clearly,3.0,5000,125,19,10,4,0,Philippines,Spanish,myth-busting;tips;review
C222,AI Tools;Finance;Study Hacks,Breaking down a case study to learn Finance efficiently,3.4,5000,112,23,13,3,0,United Kingdom,Spanish,case-study
C223,Fitness,Breaking down a case study to learn Fitness efficiently,2.7,5000,102,17,15,5,0,Canada,German,case-study;tutorial;storytime
C224,EdTech;Crypto,Quick guide to getting started with EdTech step by step,2.1,5000,102,23,13,5,0,Spain,Spanish,myth-busting
C225,EdTech;Health;AI Tools,Quick guide to getting started with AI Tools step by step,1.1,5000,99,10,7,2,0,United States,German,tutorial
C226,Travel;Data Science;Personal Growth,Beginner friendly roadmap for mastering Travel,3.0,5000,110,18,9,4,0,Australia,Italian,myth-busting;case-study;comparison
C227,Cooking;Startups;Gaming,Real world use cases of Startups explained clearly,1.8,5000,88,19,12,5,0,United States,Spanish,quick-win
C228,Gaming;Web Dev,Real world use cases of Web Dev explained clearly,3.1,5000,25,5,4,1,0,Germany,Portuguese,behind-the-scenes;review
C229,Fitness,Common mistakes in Fitness and how to fix them fast,3.7,5000,76,10,7,3,0,Canada,Italian,myth-busting;tutorial;tips
C230,Mobile Dev;Career Advice,Quick guide to getting started with Career Advice step by step,2.0,5000,46,9,8,3,0,Australia,Indonesian,how-to
C231,Health,Five practical tips to improve your Health workflow,2.6,5000,101,18,10,6,0,Netherlands,Spanish,quick-win;tips;vlog
C232,Personal Growth;Startups,Quick guide to getting started with Personal Growth step by step,2.1,5000,109,20,11,5,0,France,Italian,how-to;tutorial
C233,Fitness;AI Tools;SaaS,Five practical tips to improve your AI Tools workflow,5.2,5000,62,16,10,4,0,Philippines,Italian,interview;behind-the-scenes
C234,Finance,Common mistakes in Finance and how to fix them fast,2.0,5000,106,20,11,3,0,Italy,Portuguese,review;case-study
C235,Cooking,Five practical tips to improve your Cooking workflow,5.5,5000,76,20,12,5,0,Indonesia,French,behind-the-scenes
C236,Productivity;Cooking,Today we explore Productivity fundamentals and build a simple project,3.5,5000,105,30,27,11,1,Australia,Hindi,interview;deep-dive;myth-busting
C237,Fitness;Health,Today we explore Fitness fundamentals and build a simple project,3.2,5000,85,16,10,5,0,Canada,Indonesian,tips;deep-dive;review
C238,Career Advice,Five practical tips to improve your Career Advice workflow,4.4,5000,71,6,3,1,0,Indonesia,Italian,tips;deep-dive;interview
C239,Career Advice;Health;SaaS,Common mistakes in SaaS and how to fix them fast,1.8,5000,100,21,12,4,0,Mexico,German,live-demo
C240,Study Hacks;Crypto;Personal Growth,Common mistakes in Crypto and how to fix them fast,1.9,5000,65,18,14,6,0,South Africa,English,behind-the-scenes;case-study;interview
C241,Finance;Travel;Startups,Breaking down a case study to learn Travel efficiently,3.5,5000,48,10,5,3,0,United States,Italian,storytime;quick-win;comparison
C242,SaaS;Mobile Dev;AI Tools,Beginner friendly roadmap for mastering SaaS,3.2,5000,67,14,8,3,0,Spain,Indonesian,interview;review;myth-busting
C243,Mobile Dev;AI Tools;Finance,Quick guide to getting started with AI Tools step by step,3.2,5000,45,6,5,2,0,Brazil,Portuguese,how-to
C244,Web Dev;Travel,Five practical tips to improve your Web Dev workflow,3.6,5000,108,25,14,6,0,South Africa,English,deep-dive;behind-the-scenes;interview
C245,Crypto,Quick guide to getting started with Crypto step by step,2.8,5000,108,19,8,4,0,Indonesia,Indonesian,comparison;interview
C246,Crypto;Health,Quick guide to getting started with Health step by step,2.9,5000,81,18,10,5,0,Spain,German,tips;comparison;quick-win
C247,Design,Breaking down a case study to learn Design efficiently,3.9,5000,47,13,7,3,0,Netherlands,German,case-study;vlog;storytime
C248,Personal Growth;Health;EdTech,Today we explore Health fundamentals and build a simple project,5.2,5000,65,14,8,3,0,Italy,German,myth-busting;deep-dive
C249,Crypto;Cooking;SaaS,Common mistakes in Crypto and how to fix them fast,1.7,5000,104,33,19,6,0,United Kingdom,German,deep-dive;storytime
C250,Productivity;Fitness;Gaming,Common mistakes in Gaming and how to fix them fast,4.4,5000,82,22,15,7,0,Canada,French,case-study;quick-win;interview
C251,Design;Career Advice;Finance,Five practical tips to improve your Finance workflow,0.5,5000,55,4,3,2,0,Canada,English,quick-win;behind-the-scenes;vlog
C252,Mobile Dev,Today we explore Mobile Dev fundamentals and build a simple project,4.1,5000,114,32,25,9,0,France,Portuguese,tutorial
C253,Career Advice;Data Science;Crypto,Breaking down a case study to learn Data Science efficiently,2.7,5000,140,24,15,6,0,Spain,Italian,live-demo
C254,Startups,Five practical tips to improve your Startups workflow,5.0,5000,81,13,6,2,0,United States,Hindi,case-study;comparison
C255,AI Tools;Marketing;Travel,Quick guide to getting started with Marketing step by step,2.5,5000,33,6,3,1,0,South Africa,Indonesian,how-to
C256,Startups;AI Tools;Data Science,Real world use cases of AI Tools explained clearly,1.3,5000,52,10,8,1,0,India,Portuguese,behind-the-scenes;storytime
C257,Crypto;Study Hacks;Personal Growth,Quick guide to getting started with Study Hacks step by step,2.8,5000,81,11,6,2,0,Indonesia,Italian,storytime
C258,Health,Today we explore Health fundamentals and build a simple project,3.0,5000,73,10,4,1,0,Brazil,German,quick-win
C259,Health;Startups;Web Dev,Five practical tips to improve your Startups workflow,3.3,5000,28,7,4,1,0,South Africa,Indonesian,behind-the-scenes
C260,Productivity;Cooking,Today we explore Productivity fundamentals and build a simple project,4.1,5000,48,4,2,1,0,Brazil,Portuguese,tutorial;review;deep-dive
C261,Cooking;Mobile Dev,Common mistakes in Cooking and how to fix them fast,2.8,5000,68,12,7,3,0,Germany,German,deep-dive;case-study
C262,Fitness;Mobile Dev;AI Tools,Five practical tips to improve your AI Tools workflow,4.7,5000,76,19,14,6,0,United Kingdom,Indonesian,tutorial;interview;case-study
C263,Startups;Finance;EdTech,Quick guide to getting started with Finance step by step,2.3,5000,41,8,5,2,0,Canada,Spanish,behind-the-scenes;vlog
C264,EdTech;Fitness,Beginner friendly roadmap for mastering EdTech,0.7,5000,78,15,7,4,0,Philippines,Italian,quick-win;myth-busting
C265,EdTech,Five practical tips to improve your EdTech workflow,4.2,5000,56,16,7,3,0,Brazil,Portuguese,myth-busting
C266,AI Tools,Common mistakes in AI Tools and how to fix them fast,2.2,5000,67,13,8,3,0,Indonesia,Spanish,myth-busting;vlog;behind-the-scenes
C267,Gaming;Finance;Web Dev,Real world use cases of Gaming explained clearly,4.0,5000,114,9,7,3,0,Philippines,Italian,behind-the-scenes;interview;tutorial
C268,Study Hacks,Breaking down a case study to learn Study Hacks efficiently,2.5,5000,69,11,8,4,0,United States,Italian,interview;behind-the-scenes
C269,Cooking,Today we explore Cooking fundamentals and build a simple project,2.3,5000,25,3,2,1,0,Italy,French,storytime;how-to
C270,Fitness;Productivity,Quick guide to getting started with Productivity step by step,2.3,5000,83,11,8,2,0,United States,German,how-to;tutorial;interview
C271,Travel,Today we explore Travel fundamentals and build a simple project,3.7,5000,62,11,6,2,0,South Africa,Indonesian,live-demo;interview
C272,Crypto;Career Advice;Fitness,Quick guide to getting started with Fitness step by step,4.9,5000,66,15,8,4,0,Indonesia,Indonesian,review
C273,Mobile Dev;Data Science;SaaS,Real world use cases of SaaS explained clearly,2.9,5000,28,3,1,0,0,Italy,Indonesian,interview;comparison
C274,Mobile Dev,Today we explore Mobile Dev fundamentals and build a simple project,5.7,5000,90,6,3,1,0,Australia,French,tips;review
C275,Travel;Data Science;Mobile Dev,Five practical tips to improve your Data Science workflow,2.8,5000,25,6,3,1,0,India,English,tutorial
C276,AI Tools;Mobile Dev;EdTech,Quick guide to getting started with AI Tools step by step,1.9,5000,66,16,13,3,0,Indonesia,French,interview;vlog
C277,Startups;Mobile Dev;Health,Common mistakes in Startups and how to fix them fast,2.4,5000,154,18,11,5,0,South Africa,Portuguese,behind-the-scenes;deep-dive;comparison
C278,Study Hacks,Five practical tips to improve your Study Hacks workflow,3.1,5000,63,12,7,3,0,Australia,German,live-demo
C279,Marketing;Travel;Crypto,Common mistakes in Crypto and how to fix them fast,3.5,5000,109,19,9,4,0,Spain,Indonesian,how-to;tips
C280,Travel;EdTech;Career Advice,Beginner friendly roadmap for mastering Travel,2.2,5000,116,6,5,2,0,Netherlands,Italian,live-demo;review
C281,Startups,Real world use cases of Startups explained clearly,2.9,5000,91,23,15,5,0,Philippines,English,review;deep-dive;interview
C282,Study Hacks;Career Advice;Cooking,Today we explore Cooking fundamentals and build a simple project,2.8,5000,109,27,11,5,0,Canada,Portuguese,case-study
C283,Fitness;Productivity,Beginner friendly roadmap for mastering Fitness,3.0,5000,109,26,16,8,0,Australia,Indonesian,quick-win;vlog;how-to
C284,Web Dev,Beginner friendly roadmap for mastering Web Dev,1.3,5000,101,24,16,8,0,Canada,Italian,quick-win;comparison;myth-busting
C285,Startups;Data Science,Quick guide to getting started with Data Science step by step,2.2,5000,99,22,16,7,0,Italy,Hindi,vlog
C286,EdTech;Web Dev;Cooking,Real world use cases of Web Dev explained clearly,4.3,5000,49,8,4,1,0,Germany,German,myth-busting
C287,Fitness;Startups;Design,Real world use cases of Design explained clearly,2.0,5000,25,5,3,1,0,Brazil,Hindi,myth-busting;interview
C288,Web Dev;Fitness,Today we explore Web Dev fundamentals and build a simple project,4.1,5000,52,7,4,2,0,Mexico,French,live-demo;how-to
C289,Crypto;SaaS,Quick guide to getting started with SaaS step by step,2.7,5000,94,13,8,4,0,United Kingdom,French,quick-win;live-demo;case-study
C290,SaaS;Mobile Dev,Beginner friendly roadmap for mastering Mobile Dev,1.4,5000,81,23,17,8,0,Spain,Portuguese,myth-busting;comparison
C291,Personal Growth;Gaming,Quick guide to getting started with Personal Growth step by step,4.0,5000,89,19,14,8,0,Netherlands,Portuguese,quick-win
C292,Crypto;Personal Growth;Marketing,Today we explore Marketing fundamentals and build a simple project,2.4,5000,25,3,2,1,0,United States,Hindi,comparison;how-to;myth-busting
C293,Travel,Breaking down a case study to learn Travel efficiently,2.0,5000,75,13,7,3,0,Spain,French,storytime
C294,Data Science,Five practical tips to improve your Data Science workflow,2.0,5000,66,7,4,1,0,Brazil,Portuguese,myth-busting
C295,EdTech;Personal Growth;SaaS,Today we explore EdTech fundamentals and build a simple project,3.3,5000,101,17,13,4,0,Indonesia,Indonesian,how-to
C296,Design;Crypto;Startups,Today we explore Design fundamentals and build a simple project,2.3,5000,71,19,14,6,0,South Africa,Indonesian,myth-busting
C297,Study Hacks,Common mistakes in Study Hacks and how to fix them fast,3.1,5000,56,9,6,3,0,Canada,German,vlog
C298,Productivity;Fitness,Breaking down a case study to learn Fitness efficiently,2.5,5000,93,9,4,1,0,Canada,French,interview;behind-the-scenes
C299,AI Tools,Today we explore AI Tools fundamentals and build a simple project,2.4,5000,61,16,10,4,0,France,Indonesian,live-demo
C300,Data Science;Marketing;Productivity,Beginner friendly roadmap for mastering Productivity,1.6,5000,73,16,8,2,0,Spain,Portuguese,storytime;live-demo
C301,Study Hacks,Today we explore Study Hacks fundamentals and build a simple project,3.5,5000,49,12,5,3,0,Canada,Italian,vlog
C302,Design,Quick guide to getting started with Design step by step,3.8,5000,93,14,10,4,0,United Kingdom,Portuguese,behind-the-scenes;comparison;how-to
C303,Career Advice;Cooking;Productivity,Five practical tips to improve your Productivity workflow,3.9,5000,68,8,3,1,0,Canada,Indonesian,review;behind-the-scenes
C304,Cooking;Career Advice,Today we explore Cooking fundamentals and build a simple project,3.9,5000,67,12,9,3,0,Italy,Portuguese,quick-win;tutorial;myth-busting
C305,Mobile Dev;Productivity,Today we explore Productivity fundamentals and build a simple project,3.9,5000,88,19,13,5,0,Mexico,Indonesian,behind-the-scenes;deep-dive
C306,Design;Gaming;Personal Growth,Quick guide to getting started with Gaming step by step,2.3,5000,121,13,6,2,0,Indonesia,Indonesian,tips
C307,SaaS;Cooking;Productivity,Common mistakes in SaaS and how to fix them fast,3.2,5000,68,20,8,2,0,Italy,Hindi,case-study;deep-dive;vlog
C308,Cooking,Common mistakes in Cooking and how to fix them fast,1.0,5000,125,26,16,5,0,Italy,Indonesian,deep-dive;comparison;review
C309,Productivity,Today we explore Productivity fundamentals and build a simple project,2.5,5000,113,28,13,5,0,Brazil,Portuguese,case-study
C310,Productivity,Today we explore Productivity fundamentals and build a simple project,4.4,5000,45,6,3,1,0,Brazil,Indonesian,live-demo
C311,Fitness,Today we explore Fitness fundamentals and build a simple project,4.2,5000,65,14,8,4,0,Netherlands,Portuguese,tutorial;behind-the-scenes;deep-dive
C312,Travel;Cooking,Breaking down a case study to learn Travel efficiently,3.2,5000,75,13,7,3,0,Philippines,French,quick-win
C313,Marketing;Career Advice,Quick guide to getting started with Marketing step by step,0.5,5000,32,6,3,1,0,Brazil,Spanish,case-study;storytime
C314,Design;Travel,Quick guide to getting started with Travel step by step,3.6,5000,34,8,4,2,0,India,Portuguese,interview;deep-dive
C315,Personal Growth;Web Dev;Gaming,Common mistakes in Web Dev and how to fix them fast,2.2,5000,129,22,15,3,0,Australia,English,review
C316,Cooking;Health;Gaming,Common mistakes in Health and how to fix them fast,3.6,5000,86,14,8,2,0,Mexico,Spanish,live-demo;comparison
C317,Web Dev;Personal Growth;Health,Breaking down a case study to learn Health efficiently,4.1,5000,61,12,7,2,0,Germany,German,live-demo
C318,Personal Growth;SaaS;Mobile Dev,Today we explore SaaS fundamentals and build a simple project,2.7,5000,56,14,8,2,0,South Africa,Indonesian,live-demo;case-study
C319,Web Dev;SaaS;Crypto,Real world use cases of Crypto explained clearly,4.7,5000,25,6,3,2,0,Netherlands,English,comparison
C320,Web Dev;Gaming;Startups,Breaking down a case study to learn Web Dev efficiently,4.1,5000,97,20,12,4,0,Spain,Italian,tutorial;deep-dive;live-demo
C321,Mobile Dev;Design,Real world use cases of Mobile Dev explained clearly,3.1,5000,134,12,10,4,0,Netherlands,Indonesian,review;quick-win;live-demo
C322,Personal Growth;SaaS;Cooking,Breaking down a case study to learn SaaS efficiently,1.4,5000,103,18,14,4,0,Indonesia,English,myth-busting;quick-win;live-demo
C323,EdTech;Productivity;Finance,Breaking down a case study to learn EdTech efficiently,1.5,5000,102,16,6,3,0,Spain,Portuguese,comparison
C324,AI Tools;SaaS;Cooking,Common mistakes in AI Tools and how to fix them fast,3.5,5000,43,11,8,1,0,India,English,deep-dive;live-demo
C325,Study Hacks,Common mistakes in Study Hacks and how to fix them fast,2.4,5000,85,13,7,2,0,Italy,French,myth-busting;storytime;behind-the-scenes
